Word:92.22 cos:-0.23692
Word:marijan cos:-0.23979
Word:deodorized cos:-0.24186
Word:1,680 cos:-0.29593
Word:meléndez cos:-0.27140
Word:pascoli cos:-0.33896
Word:fanis cos:-0.10805
Word:nosql cos:-0.39043
Word:oldenberg cos:-0.36745
Word:coriander cos:0.03405
Word:papa cos:0.26021
Word:ofir cos:-0.20633
Word:multifarious cos:-0.27444
Word:supercross cos:-0.07505
Word:composited cos:-0.25985
Word:klong cos:-0.14075
Word:green-yellow cos:-0.21789
Word:trevira cos:-0.31253
Word:o.i.c. cos:-0.31989
Word:claytor cos:-0.08698
Word:boby cos:-0.37880
Word:freind cos:-0.13987
Word:baler cos:-0.25016
Word:vireo cos:-0.03529
Word:loseley cos:-0.19358
Word:11.37 cos:-0.19067
Word:rapidshare cos:-0.50635
Word:fanucci cos:-0.28437
Word:conflict-of-interest cos:-0.32791
Word:thorr cos:-0.32097
Word:tsujimura cos:-0.40447
Word:canson cos:-0.08638
Word:soldner cos:-0.28175
Word:college-age cos:-0.25238
Word:catlike cos:-0.20062
Word:racalto cos:-0.25460
Word:expressively cos:-0.33997
Word:helmbreck cos:-0.05617
Word:carita cos:-0.15608
Word:marlatt cos:-0.25790
Word:outmuscling cos:-0.40916
Word:16:09 cos:-0.26253
Word:t-18 cos:-0.27277
Word:farr cos:0.19133
Word:pandi cos:-0.32779
Word:tangs cos:-0.15952
Word:guaynabo cos:-0.26215
Word:haunter cos:-0.07941
Word:vdl cos:-0.28010
Word:wetton cos:0.02898
Word:treiber cos:-0.32412
Word:demurral cos:-0.35999
Word:livingroom cos:-0.24347
Word:masturbating cos:0.09958
Word:virtuosity cos:0.05882
Word:ximen cos:-0.24462
Word:glistens cos:-0.29667
Word:jenga cos:-0.26645
Word:seawaters cos:-0.44384
Word:tabbing cos:-0.39774
Word:formula_161 cos:-0.49282
Word:much-maligned cos:-0.37396
Word:chungking cos:0.04254
Word:morsy cos:-0.52706
Word:sub-contractor cos:-0.33433
Word:rousselet cos:-0.36595
Word:lusterless cos:-0.52713
Word:probie cos:-0.12457
Word:monegro cos:-0.33922
Word:schutterij cos:-0.07061
Word:tofiq cos:-0.44124
Word:ccd cos:-0.16953
Word:prajnaparamita cos:-0.21252
Word:tanjong cos:-0.01924
Word:melanne cos:-0.17087
Word:theragenics cos:-0.28884
Word:culliver cos:-0.36748
Word:aviacsa cos:-0.43377
Word:apco cos:-0.13382
Word:fingal cos:-0.00696
Word:dragoumis cos:-0.42250
Word:otzi cos:-0.25688
Word:ramaiah cos:-0.06071
Word:gedde cos:-0.27809
Word:blackberry cos:-0.01898
Word:narwar cos:-0.29500
Word:jarzembowski cos:-0.34026
Word:synagis cos:-0.31710
Word:tafataona cos:-0.38585
Word:72.06 cos:-0.17743
Word:burghley cos:0.14542
Word:rohtas cos:-0.19253
Word:cuscuna cos:-0.23446
Word:wrocławskie cos:-0.44968
Word:cellos cos:0.02236
Word:slbms cos:-0.26670
Word:kuschynski cos:-0.19899
Word:uncontaminated cos:-0.40232
Word:al-islah cos:-0.52384
Word:mậu cos:-0.42258
Word:lawlor cos:-0.09729
Word:dcfems cos:-0.39254
Word:chortens cos:-0.48010
Word:marimekko cos:-0.29340
Word:electrostatically cos:-0.34619
Word:precor cos:-0.22565
Word:moatamer cos:-0.51388
Word:thelemic cos:-0.28978
Word:88.72 cos:-0.32051
Word:nicco cos:-0.27787
Word:shielding cos:-0.04025
Word:blessthefall cos:-0.29774
Word:perumbavoor cos:-0.38341
Word:miniace cos:-0.07676
Word:sent-off cos:-0.08883
Word:pop-influenced cos:-0.42428
Word:pierrepont cos:0.03745
Word:d'urso cos:-0.09817
Word:aeds cos:-0.39221
Word:ballboy cos:-0.14631
Word:crossbar cos:0.10628
Word:reppy cos:-0.28013
Word:osinde cos:-0.13567
Word:nabatean cos:-0.20647
Word:obtusely cos:-0.36657
Word:65.85 cos:-0.36059
Word:asagi cos:-0.26033
Word:northville cos:-0.07653
Word:bluesfest cos:-0.15006
Word:212.00 cos:-0.24463
Word:ponded cos:-0.30724
Word:maren cos:-0.20715
Word:calcitic cos:-0.44370
Word:imbibing cos:-0.38684
Word:squared-off cos:-0.34411
Word:michurin cos:-0.36660
Word:saravanamuttu cos:-0.19035
Word:stepladders cos:-0.49654
Word:handcuffing cos:-0.23161
Word:urby cos:-0.16561
Word:gamburyan cos:-0.38063
Word:113.60 cos:-0.25008
Word:telephoning cos:-0.38909
Word:tweek cos:-0.25494
Word:accosting cos:-0.30855
Word:sawtail cos:-0.16735
Word:exoplanet cos:-0.11505
Word:debt-ridden cos:-0.33702
Word:scrutineer cos:-0.22007
Word:stippled cos:-0.45429
Word:kunes cos:-0.44153
Word:ancram cos:-0.17615
Word:db7 cos:-0.07986
Word:blank cos:0.24955
Word:labute cos:-0.02453
Word:u.s.-protected cos:-0.11176
Word:earline cos:-0.34055
Word:varo cos:-0.34671
Word:sonderegger cos:-0.45387
Word:resists cos:-0.25513
Word:mdis cos:-0.27966
Word:cdc25 cos:-0.29078
Word:black-colored cos:-0.35344
Word:ozi cos:-0.38103
Word:componentry cos:-0.44382
Word:rookard cos:-0.40775
Word:tchicai cos:-0.14955
Word:190.9 cos:-0.31316
Word:stingaree cos:-0.16189
Word:wc2006-ger cos:-0.31442
Word:run-time cos:-0.35514
Word:frigate cos:0.30614
Word:reflectiveness cos:-0.58707
Word:short-selling cos:-0.31187
Word:alza cos:-0.01965
Word:maten cos:-0.43505
Word:dancelike cos:-0.48137
Word:cervélo cos:-0.30547
Word:nekton cos:-0.37758
Word:sportier cos:-0.18693
Word:arewa cos:-0.51762
Word:marktplatz cos:-0.27999
Word:kealoha cos:-0.27575
Word:quinone cos:-0.13640
Word:35-year-old cos:-0.19061
Word:dentyne cos:-0.13192
Word:panata cos:-0.38812
Word:heirarchy cos:-0.27963
Word:mcnickle cos:-0.32256
Word:min-soo cos:-0.19722
Word:norley cos:-0.31911
Word:tendencia cos:-0.10991
Word:šk cos:-0.19517
Word:streatley cos:-0.17193
Word:elapid cos:-0.07859
Word:lawnside cos:-0.40867
Word:leśnica cos:-0.44200
Word:goetzmann cos:-0.24439
Word:doppelt cos:-0.36712
Word:non-peptide cos:-0.26091
Word:ifn-γ cos:-0.22345
Word:glenbogle cos:-0.14246
Word:takshaka cos:-0.14829
Word:mérode cos:-0.21751
Word:sundarbans cos:-0.12463
Word:bektasevic cos:-0.44349
Word:astro cos:0.14277
Word:begue cos:-0.32396
Word:takelma cos:-0.38845
Word:rummelhardt cos:-0.17523
Word:swanley cos:-0.26298
Word:musicianship cos:0.04560
Word:pdr cos:-0.18640
Word:nzhdeh cos:-0.37489
Word:hertford cos:0.15928
Word:angoche cos:-0.49944
Word:orewa cos:-0.34105
Word:berrio cos:-0.33172
Word:well-proportioned cos:-0.36628
Word:enantiopure cos:-0.52068
Word:beghetto cos:-0.37644
Word:iremonger cos:-0.16391
Word:subordinated cos:0.21908
Word:colchicine cos:-0.46310
Word:carbona cos:-0.36147
Word:supercenters cos:-0.15175
Word:belhaven cos:0.05563
Word:mid-forties cos:-0.27017
Word:web cos:0.13732
Word:pellatt cos:-0.08497
Word:borneman cos:-0.17059
Word:gathorne-hardy cos:-0.19326
Word:tamou cos:-0.25338
Word:pre-empted cos:-0.20823
Word:parian cos:-0.18896
Word:brzeźnio cos:-0.42111
Word:drom cos:-0.15405
Word:mosman cos:-0.06165
Word:degetau cos:-0.23706
Word:raczki cos:-0.40383
Word:floormats cos:-0.47823
Word:connerton cos:-0.51807
Word:treeline cos:-0.25987
Word:atonal cos:-0.33718
Word:sub-lieutenant cos:0.16237
Word:recyclebank cos:-0.27639
Word:rymer cos:-0.14150
Word:transvestism cos:-0.39654
Word:gencor cos:0.00817
Word:emmerdale cos:0.10212
Word:nder cos:-0.28690
Word:putti cos:-0.10944
Word:sarā cos:0.23735
Word:żnin cos:-0.32783
Word:passamaquoddy cos:-0.01785
Word:sathit cos:-0.42396
Word:ingame cos:-0.24687
Word:100.82 cos:-0.32009
Word:beamsville cos:-0.43993
Word:saltbox cos:-0.09666
Word:database cos:0.02499
Word:clearout cos:-0.33913
Word:podcasting cos:-0.34254
Word:sulhamstead cos:-0.33216
Word:acetylcysteine cos:-0.28703
Word:gleicher cos:-0.23072
Word:minn.-based cos:-0.23081
Word:sizzled cos:-0.48185
Word:molybdenum-99 cos:-0.57831
Word:dinis cos:-0.01750
Word:zeltser cos:-0.29384
Word:oximetry cos:-0.42173
Word:újpesti cos:-0.10130
Word:98.58 cos:0.00743
Word:below-average cos:-0.16310
Word:plautz cos:-0.20912
Word:koech cos:0.01003
Word:capaci cos:-0.29668
Word:mediagx cos:-0.31486
Word:enfolding cos:-0.37675
Word:snuggly cos:-0.28138
Word:panes cos:-0.13073
Word:piatti cos:-0.27214
Word:casement cos:0.08941
Word:garlotte cos:-0.29428
Word:tootling cos:-0.32667
Word:rexroad cos:-0.37508
Word:runavík cos:-0.44162
Word:munstead cos:-0.25168
Word:vaidyanatha cos:-0.18747
Word:metalclad cos:-0.39459
Word:cockily cos:-0.41293
Word:knobbly cos:-0.22729
Word:68-member cos:-0.33782
Word:eurus cos:-0.30465
Word:sihs cos:-0.07177
Word:ibex cos:-0.03024
Word:loganberry cos:-0.29624
Word:againt cos:-0.16969
Word:scree cos:-0.30587
Word:sheet-metal cos:-0.35452
Word:bready cos:-0.17657
Word:broad-leaved cos:-0.15294
Word:blankenburg cos:-0.12498
Word:mozal cos:-0.50949
Word:centrino cos:-0.00589
Word:khobe cos:-0.07927
Word:cordiality cos:-0.11163
Word:gaba cos:-0.10875
Word:wellow cos:-0.23089
Word:jenei cos:-0.29467
Word:wpb cos:-0.16584
Word:kames cos:-0.04646
Word:polyscope cos:-0.17677
Word:ambion cos:-0.21306
Word:babek cos:-0.46446
Word:leslye cos:-0.40086
Word:spinalonga cos:-0.18488
Word:bayern-süd cos:-0.11588
Word:mediaone cos:0.07491
Word:milnerton cos:-0.30841
Word:boxmeer cos:-0.21659
Word:hyun-woo cos:-0.21582
Word:assignations cos:-0.22412
Word:leopard cos:0.27085
Word:psychographic cos:-0.43489
Word:curling cos:0.11047
Word:urnov cos:-0.09577
Word:lefferts cos:-0.17368
Word:usl-1 cos:-0.06579
Word:238.00 cos:-0.19684
Word:arpeggiator cos:-0.56426
Word:olympiakos cos:0.00670
Word:flyback cos:-0.35130
Word:nadeam cos:-0.49249
Word:summerdale cos:-0.49173
Word:kirscher cos:-0.14583
Word:jmalone@coxnews.com cos:-0.21746
Word:in-n-out cos:-0.19628
Word:loggias cos:-0.29947
Word:qualifing cos:-0.31069
Word:lidder cos:-0.24439
Word:kamuela cos:-0.29520
Word:mohebbi cos:-0.16804
Word:hisamatsu cos:-0.25548
Word:incognito cos:-0.14766
Word:calima cos:-0.41595
Word:skrillex cos:-0.23248
Word:ghesquiere cos:-0.28307
Word:cozart cos:-0.33932
Word:decluttering cos:-0.47358
Word:milou cos:-0.32459
Word:weatherboards cos:-0.32142
Word:omand cos:-0.20916
Word:friary cos:0.02312
Word:trishul cos:0.00042
Word:profundity cos:-0.18080
Word:saboia cos:-0.46525
Word:terrycloth cos:-0.12768
Word:freshened cos:-0.31095
Word:epistle cos:0.14391
Word:everland cos:-0.07775
Word:tikki cos:-0.23675
Word:rynek cos:-0.23568
Word:filmmaking cos:0.10062
Word:boonesborough cos:-0.27361
Word:grooveshark cos:-0.42310
Word:arirang cos:-0.14961
Word:syerston cos:-0.31708
Word:misgovernance cos:-0.28248
Word:starogard cos:-0.19816
Word:mildewed cos:-0.44608
Word:rajbhandari cos:-0.44761
Word:grouted cos:-0.40734
Word:nobleton cos:-0.40698
Word:71.71 cos:-0.27930
Word:wardroom cos:0.05570
Word:otterbox cos:-0.43345
Word:counterspy cos:-0.13591
Word:pebble cos:-0.00534
Word:shunk cos:-0.24029
Word:soulier cos:-0.17511
Word:ibogaine cos:-0.51207
Word:pillories cos:-0.37410
Word:sickroom cos:-0.20460
Word:préfet cos:0.09454
Word:drive-thru cos:-0.09738
Word:cimiez cos:-0.45310
Word:ljn cos:-0.20001
Word:multi-tiered cos:-0.41589
Word:shoeboxes cos:-0.33853
Word:2014/15 cos:-0.46648
Word:positioner cos:-0.31495
Word:stonework cos:-0.06385
Word:handsets cos:-0.16055
Word:centerless cos:-0.36277
Word:pre-requisite cos:-0.34616
Word:ropley cos:-0.45877
Word:untangles cos:-0.34005
Word:panola cos:-0.07907
Word:cottingley cos:-0.07075
Word:ravenhead cos:-0.42819
Word:noritake cos:-0.33335
Word:reference cos:0.36328
Word:mercado cos:-0.07480
Word:fenning cos:-0.28122
Word:72-page cos:-0.27625
Word:precipice cos:-0.08856
Word:denílson cos:-0.43126
Word:82.38 cos:-0.24747
Word:xfire cos:-0.19116
Word:five-round cos:-0.39288
Word:damji cos:-0.40258
Word:uncooled cos:-0.45886
Word:lululemon cos:-0.17993
Word:cribbage cos:-0.02480
Word:nikka cos:-0.26582
Word:curassow cos:-0.08779
Word:guoan cos:-0.02890
Word:klingeman cos:-0.15922
Word:galanin cos:-0.41116
Word:ritualist cos:-0.27408
Word:hayfields cos:-0.20492
Word:nahk cos:-0.03542
Word:kentuckiana cos:-0.39244
Word:itzik cos:-0.35834
Word:kedersha cos:0.12980
Word:skaryszew cos:-0.45033
Word:terbush cos:-0.36797
Word:reinis cos:-0.40801
Word:gunflint cos:-0.08634
Word:zeledón cos:-0.34983
Word:amaravati cos:-0.41008
Word:multitrillion cos:-0.36951
Word:unembarrassed cos:-0.45723
Word:mcgreevy cos:-0.04178
Word:claycourt cos:0.00139
Word:beausejour cos:0.04835
Word:glazes cos:-0.16729
Word:tdcs cos:-0.36799
Word:regresses cos:-0.38557
Word:aquilini cos:-0.46658
Word:silkiness cos:-0.44112
Word:voxware cos:-0.26263
Word:medha cos:-0.42182
Word:sidewalls cos:-0.41392
Word:maienfeld cos:-0.51737
Word:karpas cos:-0.32440
Word:km/l cos:-0.52740
Word:goalbound cos:-0.17221
Word:stand-by cos:-0.14584
Word:confessions cos:0.20615
Word:daks cos:-0.22123
Word:junya cos:-0.16121
Word:dosas cos:-0.47525
Word:kajoba cos:-0.28080
Word:łabiszyn cos:-0.46259
Word:miombo cos:-0.26703
Word:shodown cos:0.29525
Word:purno cos:-0.38992
Word:2438 cos:-0.32883
Word:10,650 cos:-0.40685
Word:greasewood cos:-0.24647
Word:woodsy cos:-0.21090
Word:bangur cos:-0.41548
Word:3,350 cos:-0.23846
Word:dellagatta cos:-0.21107
Word:soloviev cos:-0.11904
Word:westwater cos:-0.41372
Word:0-for-18 cos:-0.22855
Word:bhilai cos:-0.32347
Word:sanche cos:-0.13555
Word:psaltery cos:-0.16490
Word:rapping cos:-0.00186
Word:muneyuki cos:-0.42369
Word:rustiness cos:-0.14388
Word:milewicz cos:-0.37508
Word:ginóbili cos:-0.05609
Word:malechowo cos:-0.29744
Word:pottsgrove cos:-0.25847
Word:borknagar cos:-0.20452
Word:preca cos:-0.10613
Word:korai cos:-0.37763
Word:calver cos:-0.29877
Word:ferolito cos:-0.01456
Word:pasmo cos:-0.27842
Word:sigfrido cos:-0.48076
Word:angelshark cos:-0.25452
Word:goalscoring cos:0.15749
Word:wondercon cos:-0.27419
Word:overeager cos:-0.21581
Word:plus/minus cos:0.08849
Word:sajjil-2 cos:-0.42682
Word:edogawa cos:0.03857
Word:eyong cos:-0.22643
Word:nizuc cos:-0.39956
Word:leafminer cos:-0.26283
Word:ambrosial cos:-0.34950
Word:contis cos:-0.22769
Word:kerlon cos:-0.41063
Word:netcdf cos:-0.26818
Word:councellor cos:-0.28587
Word:controling cos:-0.41500
Word:tharcisse cos:-0.44658
Word:lichte cos:-0.23557
Word:tutelage cos:0.21820
Word:kingscote cos:-0.19765
Word:consummately cos:-0.36139
Word:1980-1981 cos:-0.25053
Word:azlk cos:-0.44653
Word:co-pilots cos:-0.28577
Word:shabery cos:-0.10351
Word:undependable cos:-0.61541
Word:monnaie cos:-0.01047
Word:stupsk cos:-0.33629
Word:woodmore cos:-0.38054
Word:overprescribed cos:-0.44209
Word:busko-zdrój cos:-0.24504
Word:roisin cos:-0.30492
Word:maestro cos:0.18829
Word:99.89 cos:-0.25333
Word:mid-thirties cos:-0.17888
Word:woodvale cos:-0.21178
Word:lizardfolk cos:-0.62467
Word:rockface cos:-0.24842
Word:jet-black cos:-0.19953
Word:1,870 cos:-0.35888
Word:precociousness cos:-0.20682
Word:rickels cos:-0.29276
Word:waheguru cos:-0.12231
Word:espaliered cos:-0.37071
Word:marcasite cos:-0.25176
Word:hadeland cos:-0.50917
Word:vexatious cos:-0.23031
Word:vanasathidya cos:-0.46061
Word:taormino cos:-0.28997
Word:outsole cos:-0.45010
Word:gützkow cos:-0.30645
Word:guardroom cos:-0.37517
Word:b.u. cos:-0.26771
Word:leatherleaf cos:-0.20216
Word:baradari cos:-0.32755
Word:paraskevi cos:-0.28297
Word:altantic cos:-0.31129
Word:overindulging cos:-0.35412
Word:fox-hunting cos:-0.26468
Word:dyan cos:-0.04373
Word:z8 cos:-0.15694
Word:32-3 cos:-0.25855
Word:demarchelier cos:-0.06414
Word:danubius cos:-0.17368
Word:72.29 cos:-0.23813
Word:thamesport cos:-0.42745
Word:ecmm cos:-0.30682
Word:sophitia cos:-0.25437
Word:stortorget cos:-0.43710
Word:undulation cos:-0.30155
Word:silbury cos:-0.04037
Word:thắng cos:-0.27713
Word:142.00 cos:-0.14590
Word:deandra cos:-0.29793
Word:tetteh cos:-0.16330
Word:11,450 cos:-0.40528
Word:maze-like cos:-0.36357
Word:150-bed cos:-0.32322
Word:thongchai cos:-0.01532
Word:80-column cos:-0.04150
Word:45-million cos:-0.19732
Word:prasun cos:-0.43447
Word:petulantly cos:-0.22388
Word:updegrove cos:-0.25312
Word:sysop cos:-0.23910
Word:seroy cos:-0.36300
Word:re-assessment cos:-0.53934
Word:5,288 cos:-0.59191
Word:dewana cos:-0.25845
Word:petritsch cos:-0.16991
Word:sinosat cos:-0.16051
Word:hanworth cos:-0.02292
Word:rooty cos:-0.04600
Word:galewice cos:-0.44726
Word:rei cos:0.01637
Word:kowa cos:-0.28289
Word:purloining cos:-0.48942
Word:górny cos:-0.33556
Word:19-8 cos:-0.21420
Word:swaging cos:-0.50374
Word:yamunotri cos:-0.45612
Word:korycin cos:-0.33126
Word:kildwick cos:-0.47509
Word:low-slung cos:-0.24264
Word:aberdovey cos:-0.39669
Word:hmcs cos:0.22329
Word:slipyj cos:-0.17895
Word:tyrnauer cos:-0.14789
Word:surgut cos:-0.35148
Word:5-orthoplex cos:-0.43360
Word:kneecaps cos:-0.11130
Word:wednedsay cos:-0.52533
Word:iplanet cos:-0.29551
Word:suparman cos:-0.43470
Word:trauger cos:-0.32724
Word:commedia cos:0.24623
Word:shibaozhai cos:-0.58957
Word:smoke cos:0.12087
Word:polyphonic cos:-0.21414
Word:edgeware cos:-0.29143
Word:72.23 cos:-0.25353
Word:rachlis cos:-0.35245
Word:homier cos:-0.47401
Word:sicherheitsdienst cos:0.15474
Word:eibar cos:-0.19455
Word:sulechów cos:-0.42508
Word:baliol cos:0.05335
Word:filmless cos:-0.25340
Word:xiaohui cos:-0.16390
Word:zacchaeus cos:-0.44969
Word:http://www.tamilnet.com cos:-0.02412
Word:haimoud cos:-0.13147
Word:joselin cos:-0.16416
Word:ve-day cos:-0.36626
Word:định cos:-0.24626
Word:hamrock cos:-0.13720
Word:dachstein cos:-0.39581
Word:slowinski cos:-0.22039
Word:non-buddhist cos:-0.33949
Word:yoshizumi cos:-0.21347
Word:stigmatic cos:-0.36129
Word:oversteer cos:-0.29557
Word:t-70 cos:-0.29483
Word:villamarin cos:-0.19649
Word:omigawa cos:-0.17669
Word:jittering cos:-0.50955
Word:tableaux cos:-0.18496
Word:beccaria cos:-0.27820
Word:semi-solid cos:-0.33605
Word:tessellated cos:-0.36143
Word:thursfield cos:-0.12670
Word:halbert cos:-0.13859
Word:poltimore cos:-0.10194
Word:shaiba cos:-0.02462
Word:forequarters cos:-0.29302
Word:partibus cos:-0.21033
Word:deigns cos:-0.37602
Word:glossopharyngeal cos:-0.01390
Word:freshdirect cos:-0.46881
Word:kommune cos:-0.05260
Word:director-general cos:0.11563
Word:zuabi cos:-0.39636
Word:24/7 cos:0.02417
Word:bowral cos:-0.29349
Word:vangjel cos:-0.22253
Word:savoia cos:-0.04743
Word:kasan cos:-0.27119
Word:seixal cos:-0.47712
Word:ghezali cos:-0.16963
Word:karagandy cos:-0.34569
Word:iaquinta cos:-0.11738
Word:genrad cos:-0.19112
Word:smudging cos:-0.39624
Word:then-emerging cos:-0.28479
Word:arsine cos:-0.47460
Word:hightech cos:-0.43681
Word:etchant cos:-0.41738
Word:shinra cos:-0.23401
Word:hirachand cos:-0.27285
Word:sariska cos:-0.14933
Word:verjuice cos:-0.37850
Word:gounon cos:-0.08425
Word:tradescantia cos:-0.36020
Word:chilectra cos:-0.29141
Word:72.12 cos:-0.20800
Word:coleshill cos:-0.16943
Word:courte cos:-0.03570
Word:airsick cos:-0.33984
Word:programmatic cos:-0.31067
Word:ugyen cos:-0.25192
Word:m.sambucetti cos:-0.57169
Word:enebakk cos:-0.51146
Word:televen cos:-0.25164
Word:multi-storied cos:-0.37558
Word:dulhunty cos:-0.40803
Word:kval cos:-0.35433
Word:kumquat cos:-0.31221
Word:salò cos:-0.30859
Word:commandant cos:0.41082
Word:71.35 cos:-0.16570
Word:discontinuity cos:-0.09153
Word:charge-coupled cos:-0.19463
Word:wallid cos:-0.24466
Word:fragomeni cos:-0.31931
Word:isard cos:-0.36694
Word:guareschi cos:-0.37868
Word:chucker cos:-0.08006
Word:74-4 cos:-0.48427
Word:hand-washing cos:-0.47049
Word:henok cos:-0.44585
Word:robs cos:-0.26725
Word:izze cos:-0.00350
Word:roome cos:-0.24660
Word:copyrightable cos:-0.39419
Word:marigny cos:-0.20843
Word:durval cos:-0.39138
Word:nonuniform cos:-0.50293
Word:67.40 cos:-0.38352
Word:audiogram cos:-0.30956
Word:oxxford cos:-0.24809
Word:saling cos:-0.26963
Word:homeware cos:-0.32669
Word:jellico cos:-0.25227
Word:stanchions cos:-0.17706
Word:mallet cos:0.03598
Word:relisted cos:-0.23771
Word:panopticon cos:-0.00327
Word:charme cos:-0.21552
Word:bady cos:-0.39857
Word:crummock cos:-0.33426
Word:marren cos:-0.03266
Word:roberston cos:-0.05965
Word:humanly cos:-0.41213
Word:tradepoint cos:-0.31351
Word:prall cos:-0.19760
Word:altimeters cos:-0.37566
Word:right-clicking cos:-0.33123
Word:suraiya cos:-0.20145
Word:t30 cos:-0.35831
Word:chipmaking cos:-0.12848
Word:abani cos:-0.15436
Word:fitzclarence cos:-0.05915
Word:fefferman cos:-0.21501
Word:ez-link cos:0.11921
Word:pl/sql cos:-0.22914
Word:loubier cos:-0.35385
Word:signaller cos:-0.06610
Word:melodious cos:-0.10672
Word:potteries cos:-0.14256
Word:ervik cos:-0.39320
Word:urbanspoon cos:-0.52065
Word:montage cos:-0.00198
Word:overexpansion cos:-0.49940
Word:swanbourne cos:-0.28282
Word:60.31 cos:-0.16351
Word:non-decreasing cos:-0.31125
Word:net cos:0.23371
Word:tendean cos:-0.13623
Word:antiquorum cos:-0.19480
Word:sanji cos:-0.25885
Word:bandmates cos:0.18132
Word:zanja cos:-0.25886
Word:séverine cos:-0.39628
Word:leninists cos:-0.19877
Word:catagory cos:-0.28136
Word:getae cos:-0.15473
Word:non-intrusive cos:-0.53221
Word:bertani cos:-0.34984
Word:shrievalty cos:-0.27202
Word:nadph cos:-0.05249
Word:volnay cos:-0.43665
Word:systemization cos:-0.46770
Word:permanents cos:-0.49699
Word:bahri cos:-0.10579
Word:bisphosphonate cos:-0.32784
Word:bagatsing cos:-0.31570
Word:wuzhu cos:-0.25367
Word:bellsouth cos:0.07377
Word:farmstand cos:-0.46016
Word:cameo-parkway cos:-0.15832
Word:cru cos:0.08239
Word:nihang cos:-0.28727
Word:utilitarians cos:-0.31881
Word:kagay cos:-0.07433
Word:howton cos:-0.35335
Word:outgunning cos:-0.35420
Word:texiero cos:-0.26893
Word:stellations cos:-0.44043
Word:strikebreaking cos:-0.36612
Word:racener cos:-0.14490
Word:np-hard cos:-0.35415
Word:autumnal cos:-0.04955
Word:camelback cos:-0.00656
Word:mlecchas cos:-0.36316
Word:divemaster cos:-0.48420
Word:undresses cos:-0.23051
Word:chewa cos:-0.32852
Word:marmaduke cos:0.14688
Word:insulins cos:-0.40881
Word:hanningfield cos:0.05159
Word:quality-control cos:-0.40339
Word:merwin cos:-0.11541
Word:toothpastes cos:-0.23985
Word:comano cos:-0.57055
Word:berbere cos:-0.29169
